datetime,registered_count,direct_count,total_count,hour,day_of_month,month,year,day_of_week,is_weekend,date,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,is_holiday
2011-06-06 17:00:00,516,63,579,17,6,6,2011,0,False,2011-06-06,clear,28.7,29.0,33.0,19.0,False
2011-06-06 18:00:00,500,56,556,18,6,6,2011,0,False,2011-06-06,clear,27.7,28.0,31.0,9.0,False
2011-06-06 19:00:00,343,64,407,19,6,6,2011,0,False,2011-06-06,clear,25.8,28.0,54.0,13.0,False
2011-06-06 20:00:00,277,59,336,20,6,6,2011,0,False,2011-06-06,clear,24.0,26.0,61.0,9.0,False
2011-06-06 21:00:00,160,29,189,21,6,6,2011,0,False,2011-06-06,clear,23.0,25.0,57.0,6.0,False
2011-06-06 22:00:00,137,36,173,22,6,6,2011,0,False,2011-06-06,clear,23.0,25.0,61.0,6.0,False
2011-06-06 23:00:00,55,5,60,23,6,6,2011,0,False,2011-06-06,clear,22.1,24.0,69.0,6.0,False
2011-06-07 00:00:00,15,5,20,0,7,6,2011,1,False,2011-06-07,clear,22.1,24.0,65.0,6.0,False
2011-06-07 01:00:00,2,2,4,1,7,6,2011,1,False,2011-06-07,clear,21.1,24.0,69.0,9.0,False
2011-06-07 02:00:00,2,3,5,2,7,6,2011,1,False,2011-06-07,clear,20.2,23.0,73.0,6.0,False
2011-06-07 03:00:00,1,1,2,3,7,6,2011,1,False,2011-06-07,clear,20.2,23.0,73.0,6.0,False
2011-06-07 04:00:00,3,2,5,4,7,6,2011,1,False,2011-06-07,clear,19.3,20.0,83.0,9.0,False
2011-06-07 05:00:00,30,2,32,5,7,6,2011,1,False,2011-06-07,clear,19.3,20.0,88.0,11.0,False
2011-06-07 06:00:00,116,10,126,6,7,6,2011,1,False,2011-06-07,clear,20.2,22.0,78.0,9.0,False
2011-06-07 07:00:00,311,23,334,7,7,6,2011,1,False,2011-06-07,clouds,22.1,24.0,69.0,13.0,False
2011-06-07 08:00:00,432,45,477,8,7,6,2011,1,False,2011-06-07,clouds,24.0,26.0,61.0,9.0,False
2011-06-07 09:00:00,190,27,217,9,7,6,2011,1,False,2011-06-07,clouds,25.8,28.0,58.0,15.0,False
2011-06-07 10:00:00,86,37,123,10,7,6,2011,1,False,2011-06-07,clouds,27.7,29.0,48.0,13.0,False
2011-06-07 11:00:00,113,38,151,11,7,6,2011,1,False,2011-06-07,clouds,27.7,30.0,52.0,17.0,False
2011-06-07 12:00:00,141,42,183,12,7,6,2011,1,False,2011-06-07,clouds,29.6,32.0,46.0,19.0,False
2011-06-07 13:00:00,141,55,196,13,7,6,2011,1,False,2011-06-07,clouds,29.6,32.0,43.0,17.0,False
2011-06-07 14:00:00,112,34,146,14,7,6,2011,1,False,2011-06-07,clouds,29.6,32.0,43.0,19.0,False
2011-06-07 15:00:00,127,56,183,15,7,6,2011,1,False,2011-06-07,clouds,30.5,33.0,41.0,22.0,False
2011-06-07 16:00:00,253,55,308,16,7,6,2011,1,False,2011-06-07,clear,29.6,31.0,38.0,15.0,False
2011-06-07 17:00:00,475,64,539,17,7,6,2011,1,False,2011-06-07,clear,29.6,32.0,43.0,17.0,False
2011-06-07 18:00:00,479,72,551,18,7,6,2011,1,False,2011-06-07,clear,28.7,30.0,46.0,19.0,False
2011-06-07 19:00:00,355,69,424,19,7,6,2011,1,False,2011-06-07,clear,27.7,29.0,48.0,17.0,False
2011-06-07 20:00:00,301,45,346,20,7,6,2011,1,False,2011-06-07,clear,26.8,29.0,56.0,9.0,False
2011-06-07 21:00:00,187,31,218,21,7,6,2011,1,False,2011-06-07,clear,25.8,29.0,70.0,9.0,False
2011-06-07 22:00:00,126,27,153,22,7,6,2011,1,False,2011-06-07,clear,24.9,27.0,65.0,9.0,False
2011-06-07 23:00:00,72,18,90,23,7,6,2011,1,False,2011-06-07,clear,24.0,26.0,79.0,7.0,False
2011-06-08 00:00:00,29,12,41,0,8,6,2011,2,False,2011-06-08,clear,23.0,23.0,89.0,9.0,False
2011-06-08 01:00:00,20,3,23,1,8,6,2011,2,False,2011-06-08,clear,23.0,24.0,78.0,0.0,False
2011-06-08 02:00:00,7,0,7,2,8,6,2011,2,False,2011-06-08,clear,22.1,22.0,89.0,6.0,False
2011-06-08 03:00:00,1,2,3,3,8,6,2011,2,False,2011-06-08,clear,22.1,22.0,89.0,6.0,False
2011-06-08 04:00:00,6,0,6,4,8,6,2011,2,False,2011-06-08,clear,21.1,22.0,83.0,0.0,False
2011-06-08 05:00:00,21,0,21,5,8,6,2011,2,False,2011-06-08,clear,21.1,21.0,88.0,0.0,False
2011-06-08 06:00:00,103,13,116,6,8,6,2011,2,False,2011-06-08,clear,22.1,22.0,89.0,9.0,False
2011-06-08 07:00:00,329,24,353,7,8,6,2011,2,False,2011-06-08,clear,23.0,25.0,74.0,7.0,False
2011-06-08 08:00:00,435,46,481,8,8,6,2011,2,False,2011-06-08,clear,27.7,31.0,58.0,11.0,False
2011-06-08 09:00:00,168,34,202,9,8,6,2011,2,False,2011-06-08,clear,27.7,31.0,58.0,11.0,False
2011-06-08 10:00:00,63,27,90,10,8,6,2011,2,False,2011-06-08,clear,30.5,33.0,43.0,15.0,False
2011-06-08 11:00:00,106,28,134,11,8,6,2011,2,False,2011-06-08,clear,31.5,34.0,41.0,13.0,False
2011-06-08 12:00:00,134,15,149,12,8,6,2011,2,False,2011-06-08,clear,33.4,38.0,42.0,9.0,False
2011-06-08 13:00:00,116,20,136,13,8,6,2011,2,False,2011-06-08,clear,34.3,40.0,42.0,0.0,False
2011-06-08 14:00:00,111,44,155,14,8,6,2011,2,False,2011-06-08,clear,35.2,42.0,40.0,17.0,False
2011-06-08 15:00:00,100,28,128,15,8,6,2011,2,False,2011-06-08,clear,35.2,42.0,40.0,11.0,False
2011-06-08 16:00:00,199,34,233,16,8,6,2011,2,False,2011-06-08,clear,35.2,42.0,40.0,15.0,False
2011-06-08 17:00:00,426,80,506,17,8,6,2011,2,False,2011-06-08,clear,35.2,40.0,35.0,15.0,False
2011-06-08 18:00:00,398,61,459,18,8,6,2011,2,False,2011-06-08,clear,34.3,38.0,37.0,15.0,False
2011-06-08 19:00:00,323,61,384,19,8,6,2011,2,False,2011-06-08,clear,30.5,37.0,59.0,9.0,False
2011-06-08 20:00:00,225,55,280,20,8,6,2011,2,False,2011-06-08,clear,29.6,36.0,63.0,9.0,False
2011-06-08 21:00:00,168,34,202,21,8,6,2011,2,False,2011-06-08,clear,29.6,37.0,66.0,9.0,False
2011-06-08 22:00:00,139,37,176,22,8,6,2011,2,False,2011-06-08,clear,27.7,33.0,75.0,11.0,False
2011-06-08 23:00:00,98,18,116,23,8,6,2011,2,False,2011-06-08,clear,27.7,33.0,75.0,13.0,False
2011-06-09 00:00:00,40,7,47,0,9,6,2011,3,False,2011-06-09,clouds,26.8,31.0,79.0,9.0,False
2011-06-09 01:00:00,13,3,16,1,9,6,2011,3,False,2011-06-09,clear,26.8,31.0,79.0,7.0,False
2011-06-09 02:00:00,6,0,6,2,9,6,2011,3,False,2011-06-09,clouds,25.8,31.0,84.0,11.0,False
2011-06-09 03:00:00,2,0,2,3,9,6,2011,3,False,2011-06-09,clouds,25.8,31.0,84.0,7.0,False
2011-06-09 04:00:00,4,2,6,4,9,6,2011,3,False,2011-06-09,clouds,25.8,30.0,79.0,6.0,False
2011-06-09 05:00:00,19,1,20,5,9,6,2011,3,False,2011-06-09,clouds,24.9,28.0,84.0,0.0,False
2011-06-09 06:00:00,105,13,118,6,9,6,2011,3,False,2011-06-09,clouds,25.8,31.0,84.0,6.0,False
2011-06-09 07:00:00,283,31,314,7,9,6,2011,3,False,2011-06-09,clouds,25.8,30.0,79.0,9.0,False
2011-06-09 08:00:00,400,32,432,8,9,6,2011,3,False,2011-06-09,clouds,27.7,32.0,70.0,7.0,False
2011-06-09 09:00:00,148,20,168,9,9,6,2011,3,False,2011-06-09,clear,31.5,36.0,49.0,0.0,False
2011-06-09 10:00:00,74,20,94,10,9,6,2011,3,False,2011-06-09,clear,32.4,38.0,50.0,19.0,False
2011-06-09 11:00:00,82,36,118,11,9,6,2011,3,False,2011-06-09,clear,34.3,40.0,42.0,15.0,False
2011-06-09 12:00:00,100,40,140,12,9,6,2011,3,False,2011-06-09,clear,35.2,40.0,35.0,13.0,False
2011-06-09 13:00:00,118,18,136,13,9,6,2011,3,False,2011-06-09,clear,34.3,38.0,37.0,6.0,False
2011-06-09 14:00:00,93,25,118,14,9,6,2011,3,False,2011-06-09,clear,35.2,42.0,40.0,13.0,False
2011-06-09 15:00:00,86,18,104,15,9,6,2011,3,False,2011-06-09,clear,36.2,39.0,31.0,11.0,False
2011-06-09 16:00:00,170,30,200,16,9,6,2011,3,False,2011-06-09,clear,35.2,39.0,33.0,9.0,False
2011-06-09 17:00:00,355,54,409,17,9,6,2011,3,False,2011-06-09,clear,34.3,38.0,37.0,17.0,False
2011-06-09 18:00:00,414,52,466,18,9,6,2011,3,False,2011-06-09,clear,33.4,37.0,39.0,19.0,False
2011-06-09 19:00:00,271,55,326,19,9,6,2011,3,False,2011-06-09,clouds,31.5,33.0,39.0,22.0,False
2011-06-09 20:00:00,214,40,254,20,9,6,2011,3,False,2011-06-09,clouds,29.6,32.0,43.0,13.0,False
2011-06-09 21:00:00,142,29,171,21,9,6,2011,3,False,2011-06-09,light_rain,27.7,30.0,52.0,0.0,False
2011-06-09 22:00:00,131,22,153,22,9,6,2011,3,False,2011-06-09,clouds,26.8,29.0,58.0,11.0,False
2011-06-09 23:00:00,82,15,97,23,9,6,2011,3,False,2011-06-09,clouds,26.8,30.0,57.0,11.0,False
2011-06-10 00:00:00,61,8,69,0,10,6,2011,4,False,2011-06-10,light_rain,24.9,27.0,65.0,15.0,False
2011-06-10 01:00:00,18,5,23,1,10,6,2011,4,False,2011-06-10,light_rain,24.9,27.0,65.0,15.0,False
2011-06-10 02:00:00,7,6,13,2,10,6,2011,4,False,2011-06-10,clear,24.0,26.0,69.0,11.0,False
2011-06-10 03:00:00,3,3,6,3,10,6,2011,4,False,2011-06-10,clear,24.0,26.0,69.0,11.0,False
2011-06-10 04:00:00,4,0,4,4,10,6,2011,4,False,2011-06-10,clear,23.0,24.0,78.0,11.0,False
2011-06-10 05:00:00,28,0,28,5,10,6,2011,4,False,2011-06-10,clear,23.0,24.0,78.0,11.0,False
2011-06-10 06:00:00,94,10,104,6,10,6,2011,4,False,2011-06-10,clear,23.0,24.0,78.0,6.0,False
2011-06-10 07:00:00,242,25,267,7,10,6,2011,4,False,2011-06-10,clear,25.8,29.0,66.0,7.0,False
2011-06-10 08:00:00,423,29,452,8,10,6,2011,4,False,2011-06-10,clear,26.8,29.0,58.0,9.0,False
2011-06-10 09:00:00,176,37,213,9,10,6,2011,4,False,2011-06-10,clear,27.7,30.0,55.0,0.0,False
2011-06-10 10:00:00,88,23,111,10,10,6,2011,4,False,2011-06-10,clear,28.7,31.0,52.0,0.0,False
2011-06-10 11:00:00,107,46,153,11,10,6,2011,4,False,2011-06-10,clear,30.5,34.0,46.0,0.0,False
2011-06-10 12:00:00,167,40,207,12,10,6,2011,4,False,2011-06-10,clear,31.5,34.0,44.0,9.0,False
2011-06-10 13:00:00,149,40,189,13,10,6,2011,4,False,2011-06-10,clear,31.5,34.0,44.0,7.0,False
2011-06-10 14:00:00,121,44,165,14,10,6,2011,4,False,2011-06-10,clear,32.4,35.0,39.0,0.0,False
2011-06-10 15:00:00,163,49,212,15,10,6,2011,4,False,2011-06-10,clear,31.5,34.0,44.0,7.0,False
2011-06-10 16:00:00,239,46,285,16,10,6,2011,4,False,2011-06-10,clear,30.5,36.0,56.0,20.0,False
2011-06-10 17:00:00,454,63,517,17,10,6,2011,4,False,2011-06-10,clear,30.5,35.0,52.0,15.0,False
2011-06-10 18:00:00,367,96,463,18,10,6,2011,4,False,2011-06-10,clear,29.6,35.0,59.0,15.0,False
2011-06-10 19:00:00,245,61,306,19,10,6,2011,4,False,2011-06-10,clear,28.7,33.0,59.0,13.0,False
2011-06-10 20:00:00,197,53,250,20,10,6,2011,4,False,2011-06-10,clear,27.7,31.0,62.0,7.0,False
2011-06-10 21:00:00,163,55,218,21,10,6,2011,4,False,2011-06-10,clear,27.7,32.0,66.0,9.0,False
2011-06-10 22:00:00,145,40,185,22,10,6,2011,4,False,2011-06-10,clear,25.8,30.0,74.0,17.0,False
2011-06-10 23:00:00,110,36,146,23,10,6,2011,4,False,2011-06-10,clear,25.8,30.0,74.0,11.0,False
2011-06-11 00:00:00,89,28,117,0,11,6,2011,5,True,2011-06-11,clear,24.9,28.0,79.0,9.0,False
2011-06-11 01:00:00,67,10,77,1,11,6,2011,5,True,2011-06-11,clear,24.9,28.0,79.0,6.0,False
2011-06-11 02:00:00,50,10,60,2,11,6,2011,5,True,2011-06-11,clear,24.9,28.0,79.0,7.0,False
2011-06-11 03:00:00,18,10,28,3,11,6,2011,5,True,2011-06-11,clear,24.0,26.0,83.0,6.0,False
2011-06-11 04:00:00,9,4,13,4,11,6,2011,5,True,2011-06-11,clear,24.0,26.0,79.0,6.0,False
2011-06-11 05:00:00,12,4,16,5,11,6,2011,5,True,2011-06-11,clear,24.0,26.0,74.0,9.0,False
2011-06-11 06:00:00,31,9,40,6,11,6,2011,5,True,2011-06-11,clear,24.9,27.0,61.0,9.0,False
2011-06-11 07:00:00,50,18,68,7,11,6,2011,5,True,2011-06-11,clear,25.8,28.0,58.0,13.0,False
2011-06-11 08:00:00,111,32,143,8,11,6,2011,5,True,2011-06-11,clear,26.8,29.0,58.0,13.0,False
2011-06-11 09:00:00,171,59,230,9,11,6,2011,5,True,2011-06-11,clear,26.8,29.0,62.0,9.0,False
2011-06-11 10:00:00,173,91,264,10,11,6,2011,5,True,2011-06-11,clear,26.8,29.0,58.0,11.0,False
2011-06-11 11:00:00,215,110,325,11,11,6,2011,5,True,2011-06-11,clear,27.7,31.0,62.0,9.0,False
2011-06-11 12:00:00,235,112,347,12,11,6,2011,5,True,2011-06-11,clear,29.6,34.0,55.0,15.0,False
2011-06-11 13:00:00,237,150,387,13,11,6,2011,5,True,2011-06-11,clear,29.6,34.0,55.0,13.0,False
2011-06-11 14:00:00,232,148,380,14,11,6,2011,5,True,2011-06-11,clear,30.5,35.0,49.0,7.0,False
2011-06-11 15:00:00,232,142,374,15,11,6,2011,5,True,2011-06-11,clear,30.5,35.0,49.0,7.0,False
2011-06-11 16:00:00,225,169,394,16,11,6,2011,5,True,2011-06-11,clouds,29.6,32.0,46.0,13.0,False
2011-06-11 17:00:00,190,147,337,17,11,6,2011,5,True,2011-06-11,clouds,26.8,29.0,58.0,11.0,False
2011-06-11 18:00:00,155,131,286,18,11,6,2011,5,True,2011-06-11,clouds,25.8,29.0,62.0,9.0,False
2011-06-11 19:00:00,167,97,264,19,11,6,2011,5,True,2011-06-11,clear,24.9,27.0,65.0,13.0,False
2011-06-11 20:00:00,180,95,275,20,11,6,2011,5,True,2011-06-11,clear,24.0,26.0,74.0,17.0,False
2011-06-11 21:00:00,144,76,220,21,11,6,2011,5,True,2011-06-11,clear,23.0,25.0,74.0,15.0,False
2011-06-11 22:00:00,137,53,190,22,11,6,2011,5,True,2011-06-11,clear,23.0,24.0,78.0,15.0,False
2011-06-11 23:00:00,107,24,131,23,11,6,2011,5,True,2011-06-11,clear,23.0,25.0,74.0,7.0,False
2011-06-12 00:00:00,100,19,119,0,12,6,2011,6,True,2011-06-12,clear,23.0,24.0,78.0,15.0,False
2011-06-12 01:00:00,74,19,93,1,12,6,2011,6,True,2011-06-12,clear,22.1,22.0,83.0,7.0,False
2011-06-12 02:00:00,57,9,66,2,12,6,2011,6,True,2011-06-12,clear,22.1,22.0,89.0,17.0,False
2011-06-12 03:00:00,20,8,28,3,12,6,2011,6,True,2011-06-12,clear,22.1,22.0,89.0,19.0,False
2011-06-12 04:00:00,6,8,14,4,12,6,2011,6,True,2011-06-12,clear,21.1,21.0,88.0,11.0,False
2011-06-12 05:00:00,5,5,10,5,12,6,2011,6,True,2011-06-12,clear,21.1,21.0,88.0,15.0,False
2011-06-12 06:00:00,9,5,14,6,12,6,2011,6,True,2011-06-12,clear,21.1,21.0,88.0,7.0,False
2011-06-12 07:00:00,27,7,34,7,12,6,2011,6,True,2011-06-12,clear,22.1,23.0,78.0,7.0,False
2011-06-12 08:00:00,64,28,92,8,12,6,2011,6,True,2011-06-12,clear,24.9,28.0,74.0,0.0,False
2011-06-12 09:00:00,107,75,182,9,12,6,2011,6,True,2011-06-12,clear,25.8,29.0,66.0,0.0,False
2011-06-12 10:00:00,191,120,311,10,12,6,2011,6,True,2011-06-12,clear,27.7,31.0,58.0,6.0,False
2011-06-12 11:00:00,236,131,367,11,12,6,2011,6,True,2011-06-12,clear,28.7,32.0,55.0,7.0,False
2011-06-12 12:00:00,244,176,420,12,12,6,2011,6,True,2011-06-12,clear,30.5,34.0,46.0,0.0,False
2011-06-12 13:00:00,264,109,373,13,12,6,2011,6,True,2011-06-12,clear,28.7,33.0,59.0,19.0,False
2011-06-12 14:00:00,219,96,315,14,12,6,2011,6,True,2011-06-12,clear,30.5,36.0,56.0,17.0,False
2011-06-12 15:00:00,218,142,360,15,12,6,2011,6,True,2011-06-12,clear,29.6,35.0,59.0,20.0,False
2011-06-12 16:00:00,235,115,350,16,12,6,2011,6,True,2011-06-12,light_rain,24.0,26.0,83.0,19.0,False
2011-06-12 17:00:00,158,94,252,17,12,6,2011,6,True,2011-06-12,light_rain,24.0,26.0,83.0,19.0,False
2011-06-12 18:00:00,187,69,256,18,12,6,2011,6,True,2011-06-12,clear,24.9,28.0,74.0,11.0,False
2011-06-12 19:00:00,156,67,223,19,12,6,2011,6,True,2011-06-12,clear,24.9,28.0,74.0,7.0,False
2011-06-12 20:00:00,144,62,206,20,12,6,2011,6,True,2011-06-12,clear,23.0,24.0,83.0,11.0,False
2011-06-12 21:00:00,101,39,140,21,12,6,2011,6,True,2011-06-12,clear,23.0,24.0,83.0,7.0,False
2011-06-12 22:00:00,97,31,128,22,12,6,2011,6,True,2011-06-12,clear,22.1,22.0,83.0,9.0,False
2011-06-12 23:00:00,74,33,107,23,12,6,2011,6,True,2011-06-12,clear,22.1,23.0,78.0,13.0,False
2011-06-13 00:00:00,20,8,28,0,13,6,2011,0,False,2011-06-13,clear,22.1,23.0,78.0,9.0,False
2011-06-13 01:00:00,10,6,16,1,13,6,2011,0,False,2011-06-13,clear,22.1,24.0,73.0,15.0,False
2011-06-13 02:00:00,8,2,10,2,13,6,2011,0,False,2011-06-13,clear,21.1,23.0,73.0,19.0,False
2011-06-13 03:00:00,6,1,7,3,13,6,2011,0,False,2011-06-13,clear,20.2,24.0,60.0,33.0,False
2011-06-13 04:00:00,3,1,4,4,13,6,2011,0,False,2011-06-13,clear,18.3,19.0,64.0,20.0,False
2011-06-13 05:00:00,27,2,29,5,13,6,2011,0,False,2011-06-13,clear,17.4,18.0,64.0,26.0,False
2011-06-13 06:00:00,98,7,105,6,13,6,2011,0,False,2011-06-13,clear,17.4,18.0,64.0,28.0,False
2011-06-13 07:00:00,302,26,328,7,13,6,2011,0,False,2011-06-13,clear,18.3,19.0,56.0,24.0,False
2011-06-13 08:00:00,432,44,476,8,13,6,2011,0,False,2011-06-13,clear,19.3,20.0,49.0,30.0,False
2011-06-13 09:00:00,189,35,224,9,13,6,2011,0,False,2011-06-13,clear,21.1,25.0,46.0,24.0,False
2011-06-13 10:00:00,80,38,118,10,13,6,2011,0,False,2011-06-13,clear,22.1,25.0,41.0,22.0,False
2011-06-13 11:00:00,106,53,159,11,13,6,2011,0,False,2011-06-13,clear,23.0,25.0,41.0,20.0,False
2011-06-13 12:00:00,161,35,196,12,13,6,2011,0,False,2011-06-13,clear,23.0,25.0,41.0,19.0,False
2011-06-13 13:00:00,174,53,227,13,13,6,2011,0,False,2011-06-13,clear,24.9,26.0,37.0,0.0,False
2011-06-13 14:00:00,145,55,200,14,13,6,2011,0,False,2011-06-13,clear,24.9,26.0,34.0,17.0,False
2011-06-13 15:00:00,127,58,185,15,13,6,2011,0,False,2011-06-13,clear,24.9,26.0,37.0,30.0,False
2011-06-13 16:00:00,262,64,326,16,13,6,2011,0,False,2011-06-13,clear,24.9,26.0,37.0,28.0,False
2011-06-13 17:00:00,529,72,601,17,13,6,2011,0,False,2011-06-13,clear,24.9,26.0,39.0,22.0,False
2011-06-13 18:00:00,510,76,586,18,13,6,2011,0,False,2011-06-13,clear,24.9,26.0,37.0,24.0,False
2011-06-13 19:00:00,348,75,423,19,13,6,2011,0,False,2011-06-13,clear,23.0,25.0,39.0,19.0,False
2011-06-13 20:00:00,253,78,331,20,13,6,2011,0,False,2011-06-13,clear,22.1,25.0,44.0,17.0,False
2011-06-13 21:00:00,178,40,218,21,13,6,2011,0,False,2011-06-13,clear,22.1,25.0,41.0,17.0,False
2011-06-13 22:00:00,114,20,134,22,13,6,2011,0,False,2011-06-13,clear,21.1,25.0,46.0,15.0,False
2011-06-13 23:00:00,75,14,89,23,13,6,2011,0,False,2011-06-13,clear,21.1,25.0,46.0,13.0,False
2011-06-14 00:00:00,18,13,31,0,14,6,2011,1,False,2011-06-14,clear,20.2,25.0,49.0,13.0,False
2011-06-14 01:00:00,10,3,13,1,14,6,2011,1,False,2011-06-14,clear,20.2,25.0,49.0,17.0,False
2011-06-14 02:00:00,8,2,10,2,14,6,2011,1,False,2011-06-14,clear,20.2,25.0,49.0,19.0,False
2011-06-14 03:00:00,1,1,2,3,14,6,2011,1,False,2011-06-14,clear,19.3,20.0,53.0,22.0,False
2011-06-14 04:00:00,3,0,3,4,14,6,2011,1,False,2011-06-14,clear,17.4,18.0,60.0,17.0,False
2011-06-14 05:00:00,23,3,26,5,14,6,2011,1,False,2011-06-14,clear,17.4,18.0,56.0,22.0,False
2011-06-14 06:00:00,107,6,113,6,14,6,2011,1,False,2011-06-14,clear,17.4,18.0,56.0,20.0,False
2011-06-14 07:00:00,346,19,365,7,14,6,2011,1,False,2011-06-14,clear,18.3,19.0,52.0,28.0,False
2011-06-14 08:00:00,441,45,486,8,14,6,2011,1,False,2011-06-14,clear,19.3,20.0,49.0,26.0,False
2011-06-14 09:00:00,174,19,193,9,14,6,2011,1,False,2011-06-14,clear,21.1,25.0,46.0,13.0,False
2011-06-14 10:00:00,97,33,130,10,14,6,2011,1,False,2011-06-14,clear,21.1,25.0,46.0,15.0,False
2011-06-14 11:00:00,103,40,143,11,14,6,2011,1,False,2011-06-14,clear,22.1,25.0,41.0,19.0,False
2011-06-14 12:00:00,139,30,169,12,14,6,2011,1,False,2011-06-14,clear,22.1,25.0,41.0,24.0,False
2011-06-14 13:00:00,176,33,209,13,14,6,2011,1,False,2011-06-14,clear,22.1,25.0,44.0,15.0,False
2011-06-14 14:00:00,118,41,159,14,14,6,2011,1,False,2011-06-14,clouds,22.1,25.0,47.0,13.0,False
2011-06-14 15:00:00,136,42,178,15,14,6,2011,1,False,2011-06-14,clear,22.1,25.0,47.0,11.0,False
2011-06-14 16:00:00,279,51,330,16,14,6,2011,1,False,2011-06-14,clear,24.0,26.0,41.0,13.0,False
2011-06-14 17:00:00,484,85,569,17,14,6,2011,1,False,2011-06-14,light_rain,22.1,25.0,50.0,19.0,False
2011-06-14 18:00:00,473,65,538,18,14,6,2011,1,False,2011-06-14,clear,21.1,25.0,51.0,22.0,False
2011-06-14 19:00:00,335,51,386,19,14,6,2011,1,False,2011-06-14,clear,22.1,25.0,50.0,24.0,False
2011-06-14 20:00:00,237,60,297,20,14,6,2011,1,False,2011-06-14,clear,20.2,25.0,56.0,11.0,False
2011-06-14 21:00:00,206,37,243,21,14,6,2011,1,False,2011-06-14,clear,20.2,25.0,56.0,20.0,False
2011-06-14 22:00:00,159,29,188,22,14,6,2011,1,False,2011-06-14,clear,19.3,20.0,60.0,15.0,False
2011-06-14 23:00:00,91,19,110,23,14,6,2011,1,False,2011-06-14,clear,18.3,19.0,68.0,15.0,False
2011-06-15 00:00:00,44,8,52,0,15,6,2011,2,False,2011-06-15,clear,18.3,19.0,64.0,24.0,False
2011-06-15 01:00:00,14,0,14,1,15,6,2011,2,False,2011-06-15,clear,17.4,18.0,64.0,19.0,False
2011-06-15 02:00:00,9,0,9,2,15,6,2011,2,False,2011-06-15,clear,16.4,17.0,63.0,15.0,False
2011-06-15 03:00:00,1,0,1,3,15,6,2011,2,False,2011-06-15,clear,15.5,16.0,68.0,17.0,False
2011-06-15 04:00:00,4,0,4,4,15,6,2011,2,False,2011-06-15,clear,15.5,16.0,63.0,19.0,False
2011-06-15 05:00:00,20,1,21,5,15,6,2011,2,False,2011-06-15,clear,14.6,15.0,67.0,19.0,False
2011-06-15 06:00:00,110,11,121,6,15,6,2011,2,False,2011-06-15,clear,15.5,16.0,63.0,17.0,False
2011-06-15 07:00:00,348,22,370,7,15,6,2011,2,False,2011-06-15,clear,17.4,18.0,60.0,9.0,False
2011-06-15 08:00:00,445,53,498,8,15,6,2011,2,False,2011-06-15,clear,19.3,20.0,53.0,9.0,False
2011-06-15 09:00:00,185,22,207,9,15,6,2011,2,False,2011-06-15,clear,20.2,25.0,49.0,0.0,False
2011-06-15 10:00:00,108,27,135,10,15,6,2011,2,False,2011-06-15,clear,22.1,25.0,47.0,11.0,False
2011-06-15 11:00:00,115,49,164,11,15,6,2011,2,False,2011-06-15,clear,24.0,26.0,36.0,0.0,False
2011-06-15 12:00:00,178,33,211,12,15,6,2011,2,False,2011-06-15,clear,24.9,26.0,34.0,15.0,False
2011-06-15 13:00:00,146,43,189,13,15,6,2011,2,False,2011-06-15,clear,26.8,27.0,28.0,19.0,False
2011-06-15 14:00:00,128,50,178,14,15,6,2011,2,False,2011-06-15,clear,26.8,27.0,28.0,0.0,False
2011-06-15 15:00:00,131,33,164,15,15,6,2011,2,False,2011-06-15,clear,27.7,28.0,27.0,0.0,False
2011-06-15 16:00:00,265,47,312,16,15,6,2011,2,False,2011-06-15,clear,27.7,28.0,27.0,9.0,False
2011-06-15 17:00:00,555,83,638,17,15,6,2011,2,False,2011-06-15,clear,26.8,27.0,28.0,7.0,False
2011-06-15 18:00:00,527,80,607,18,15,6,2011,2,False,2011-06-15,clear,25.8,27.0,32.0,9.0,False
2011-06-15 19:00:00,362,54,416,19,15,6,2011,2,False,2011-06-15,clear,24.9,26.0,37.0,19.0,False
2011-06-15 20:00:00,273,57,330,20,15,6,2011,2,False,2011-06-15,clear,23.0,25.0,44.0,11.0,False
2011-06-15 21:00:00,209,48,257,21,15,6,2011,2,False,2011-06-15,clear,22.1,25.0,47.0,15.0,False
2011-06-15 22:00:00,144,31,175,22,15,6,2011,2,False,2011-06-15,clear,21.1,25.0,50.0,7.0,False
2011-06-15 23:00:00,90,17,107,23,15,6,2011,2,False,2011-06-15,clear,21.1,25.0,53.0,0.0,False
2011-06-16 00:00:00,38,9,47,0,16,6,2011,3,False,2011-06-16,clear,20.2,25.0,56.0,7.0,False
2011-06-16 01:00:00,13,4,17,1,16,6,2011,3,False,2011-06-16,clear,19.3,20.0,60.0,0.0,False
2011-06-16 02:00:00,4,1,5,2,16,6,2011,3,False,2011-06-16,clear,20.2,25.0,56.0,6.0,False
2011-06-16 03:00:00,4,0,4,3,16,6,2011,3,False,2011-06-16,clouds,18.3,19.0,73.0,6.0,False
2011-06-16 04:00:00,6,0,6,4,16,6,2011,3,False,2011-06-16,clouds,18.3,19.0,68.0,7.0,False
2011-06-16 05:00:00,18,7,25,5,16,6,2011,3,False,2011-06-16,clear,20.2,24.0,64.0,13.0,False
2011-06-16 06:00:00,104,8,112,6,16,6,2011,3,False,2011-06-16,light_rain,19.3,20.0,73.0,11.0,False
2011-06-16 07:00:00,172,16,188,7,16,6,2011,3,False,2011-06-16,light_rain,18.3,19.0,78.0,11.0,False
